CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
8077001501,Colorado,Mesa County,1,12810,4767,0,208.0,1.62,0,0,0,0,0,0,14.1,71388.0,1,1,1,1,1,0,0,0,5014.0,11603.0,5014.0,1176.0,3495.0,1176.0,11603.0,90.58,3495.0,27.28,3368.0,26.29,1539.0,12.01,10526.0,82.17,60.0,0.47,82.0,0.64,20.0,0.15,102.0,0.8,812.0,6.34,1317.0,10.28,63.0,1.32,528.0,11.07,5014.0,39.14,1176.0,9.18,1545.0,12.06,606.0,4.73,4592.0,35.84,21.0,0.16,31.0,0.24,7.0,0.05,36.0,0.28,328.0,2.56,535.0,4.18,5.0,0.11,223.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910.0,3639.0,1750.0,11595.0,65.0,87.0,24.0,116.0,923.0,1519.0,83.0,643.0
8077001502,Colorado,Mesa County,0,7214,2655,0,0.0,0.0,0,0,0,0,0,0,6.6,77351.0,0,0,0,0,0,0,0,0,428.0,428.0,0.0,120.0,120.0,0.0,7214.0,100.0,1708.0,23.68,1773.0,24.58,970.0,13.45,6841.0,94.83,15.0,0.21,25.0,0.35,11.0,0.15,42.0,0.58,280.0,3.88,483.0,6.7,20.0,0.74,95.0,3.57,7212.0,99.98,1708.0,23.68,1773.0,24.57,970.0,13.44,6839.0,94.81,15.0,0.21,25.0,0.35,11.0,0.15,42.0,0.58,280.0,3.88,483.0,6.69,20.0,0.74,95.0,3.57,428.0,5.94,120.0,1.67,100.0,1.38,48.0,0.66,404.0,5.61,1.0,0.01,3.0,0.04,0.0,0.0,3.0,0.04,17.0,0.23,26.0,0.36,1.0,0.05,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.0,1773.0,970.0,6841.0,15.0,25.0,11.0,42.0,280.0,483.0,21.0,104.0
8077001600,Colorado,Mesa County,0,3631,1406,0,8.0,0.22,0,0,0,0,0,0,2.2,109306.0,0,0,0,0,0,0,0,0,,,,,,,3631.0,100.0,475.0,13.07,784.0,21.59,625.0,17.21,3438.0,94.68,16.0,0.44,25.0,0.69,2.0,0.06,15.0,0.41,135.0,3.72,230.0,6.33,46.0,3.29,54.0,3.81,3450.0,95.02,456.0,12.56,746.0,20.54,585.0,16.1,3268.0,90.01,13.0,0.37,23.0,0.63,2.0,0.06,13.0,0.35,131.0,3.61,222.0,6.11,43.0,3.04,50.0,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0,784.0,625.0,3438.0,16.0,25.0,2.0,15.0,135.0,230.0,51.0,61.0
8077001702,Colorado,Mesa County,0,4455,1940,0,72.0,1.62,0,0,0,0,0,1,14.3,61452.0,0,0,0,0,0,0,0,0,,,,,,,2243.0,50.34,517.0,11.61,389.0,8.73,451.0,10.13,2133.0,47.87,5.0,0.12,6.0,0.14,5.0,0.11,16.0,0.37,77.0,1.74,137.0,3.08,47.0,2.41,147.0,7.55,1622.0,36.41,271.0,6.08,272.0,6.11,335.0,7.52,1556.0,34.92,2.0,0.04,4.0,0.1,1.0,0.02,14.0,0.32,45.0,1.01,88.0,1.97,33.0,1.72,104.0,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.0,890.0,860.0,4101.0,9.0,27.0,7.0,74.0,237.0,380.0,127.0,283.0
8077001703,Colorado,Mesa County,1,4271,1641,0,0.0,0.0,0,1,0,0,0,1,5.4,67083.0,0,1,0,1,0,0,0,0,457.0,3032.0,457.0,194.0,659.0,194.0,3032.0,70.98,659.0,15.43,816.0,19.1,388.0,9.08,2742.0,64.21,17.0,0.41,16.0,0.38,2.0,0.05,21.0,0.5,232.0,5.44,343.0,8.04,8.0,0.48,39.0,2.37,457.0,10.7,194.0,4.53,110.0,2.58,59.0,1.37,415.0,9.71,1.0,0.02,3.0,0.06,1.0,0.03,3.0,0.07,35.0,0.81,37.0,0.87,3.0,0.19,6.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.0,1089.0,635.0,3822.0,25.0,26.0,3.0,51.0,344.0,515.0,8.0,60.0
8077001705,Colorado,Mesa County,1,5500,2043,0,6.0,0.11,1,1,1,0,0,1,24.3,56766.0,1,1,1,1,1,0,0,0,1419.0,4082.0,1419.0,619.0,1885.0,619.0,4082.0,74.21,1885.0,34.27,1108.0,20.14,432.0,7.86,3470.0,63.08,26.0,0.48,35.0,0.64,1.0,0.03,57.0,1.03,493.0,8.95,747.0,13.58,23.0,1.13,302.0,14.77,1419.0,25.79,619.0,11.25,386.0,7.03,160.0,2.9,1206.0,21.92,8.0,0.15,15.0,0.27,1.0,0.02,29.0,0.54,160.0,2.91,229.0,4.16,4.0,0.17,101.0,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.0,1637.0,518.0,4650.0,40.0,37.0,3.0,70.0,700.0,1050.0,31.0,437.0
8077001706,Colorado,Mesa County,1,6008,2152,0,0.0,0.0,1,1,1,1,1,1,35.2,40573.0,1,1,1,1,1,0,0,1,3619.0,6008.0,3619.0,2094.0,3098.0,2094.0,6008.0,100.0,3098.0,51.57,1871.0,31.14,538.0,8.95,4891.0,81.41,62.0,1.03,27.0,0.45,8.0,0.13,110.0,1.83,910.0,15.15,1593.0,26.51,115.0,5.35,790.0,36.69,3619.0,60.23,2094.0,34.85,1153.0,19.2,325.0,5.41,2949.0,49.08,34.0,0.57,11.0,0.19,4.0,0.07,72.0,1.2,549.0,9.13,938.0,15.61,69.0,3.18,456.0,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099.0,1871.0,538.0,4891.0,62.0,27.0,8.0,110.0,910.0,1593.0,121.0,830.0
8077001707,Colorado,Mesa County,1,5600,2092,0,0.0,0.0,1,1,1,0,0,1,18.0,55864.0,1,1,1,1,1,0,0,0,1821.0,4623.0,1821.0,334.0,1247.0,334.0,4623.0,82.56,1247.0,22.27,1260.0,22.5,490.0,8.76,4052.0,72.35,58.0,1.04,31.0,0.55,1.0,0.02,36.0,0.64,445.0,7.95,729.0,13.01,70.0,3.35,150.0,7.18,1821.0,32.52,334.0,5.97,459.0,8.2,273.0,4.88,1618.0,28.89,17.0,0.3,8.0,0.15,1.0,0.01,7.0,0.12,171.0,3.05,269.0,4.81,16.0,0.79,64.0,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.0,1559.0,564.0,4843.0,70.0,33.0,2.0,51.0,601.0,973.0,76.0,205.0
8077001800,Colorado,Mesa County,0,3424,1304,0,237.0,6.92,0,0,0,0,0,0,18.3,74464.0,1,1,0,0,0,1,0,0,3224.0,3224.0,12.0,979.0,979.0,4.0,3424.0,100.0,1028.0,30.04,722.0,21.09,553.0,16.15,3232.0,94.39,37.0,1.08,6.0,0.18,2.0,0.06,33.0,0.96,114.0,3.33,270.0,7.89,9.0,0.7,117.0,8.98,3424.0,100.0,1028.0,30.04,722.0,21.09,553.0,16.15,3232.0,94.39,37.0,1.08,6.0,0.18,2.0,0.06,33.0,0.96,114.0,3.33,270.0,7.89,9.0,0.7,117.0,8.98,3224.0,94.16,979.0,28.61,692.0,20.2,506.0,14.78,3035.0,88.63,37.0,1.08,6.0,0.18,2.0,0.06,33.0,0.96,112.0,3.26,259.0,7.56,8.0,0.64,109.0,8.39,12.0,0.34,4.0,0.13,4.0,0.13,0.0,0.01,12.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,0.03,925.0,722.0,553.0,3232.0,37.0,6.0,2.0,33.0,114.0,270.0,8.0,103.0
8077001900,Colorado,Mesa County,0,5089,2023,0,14.0,0.28,0,0,0,0,0,0,6.5,83333.0,1,1,0,0,0,1,0,0,1501.0,1501.0,242.0,264.0,264.0,19.0,4847.0,95.24,928.0,18.24,982.0,19.3,669.0,13.15,4555.0,89.5,10.0,0.19,16.0,0.31,2.0,0.04,53.0,1.04,211.0,4.15,384.0,7.55,0.0,0.0,65.0,3.21,4456.0,87.55,875.0,17.2,903.0,17.74,607.0,11.93,4181.0,82.15,7.0,0.14,13.0,0.25,2.0,0.04,52.0,1.02,201.0,3.95,350.0,6.87,0.0,0.0,60.0,2.95,1501.0,29.5,264.0,5.18,275.0,5.41,212.0,4.17,1425.0,28.0,3.0,0.05,4.0,0.08,0.0,0.0,14.0,0.27,56.0,1.11,97.0,1.91,0.0,0.0,21.0,1.04,242.0,4.75,19.0,0.37,42.0,0.83,45.0,0.89,233.0,4.57,0.0,0.0,1.0,0.02,0.0,0.0,2.0,0.04,6.0,0.12,17.0,0.33,0.0,0.0,4.0,0.18,971.0,1045.0,702.0,4785.0,10.0,17.0,2.0,53.0,222.0,393.0,0.0,73.0
8079973600,Colorado,Mineral County,0,712,355,0,0.0,0.0,0,0,0,0,0,1,12.0,64659.0,0,0,0,0,0,0,0,0,91.0,91.0,29.0,24.0,24.0,8.0,474.0,66.63,127.0,17.89,66.0,9.26,106.0,14.85,462.0,64.84,1.0,0.14,1.0,0.14,0.0,0.0,4.0,0.52,7.0,0.98,17.0,2.39,4.0,1.02,5.0,1.36,415.0,58.33,112.0,15.66,56.0,7.88,91.0,12.74,404.0,56.78,0.0,0.0,1.0,0.14,0.0,0.0,3.0,0.42,7.0,0.98,15.0,2.11,3.0,0.88,4.0,1.17,91.0,12.8,24.0,3.44,14.0,1.96,25.0,3.48,89.0,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,3.0,0.4,1.0,0.17,1.0,0.23,29.0,4.03,8.0,1.08,8.0,1.14,7.0,0.98,29.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,221.0,101.0,164.0,693.0,2.0,1.0,0.0,4.0,12.0,21.0,6.0,8.0
8081000300,Colorado,Moffat County,1,3138,1219,0,0.0,0.0,0,0,0,0,0,0,8.6,75625.0,1,1,1,1,1,0,0,0,2399.0,3067.0,2399.0,524.0,656.0,524.0,3067.0,97.74,656.0,20.91,834.0,26.58,284.0,9.06,2905.0,92.56,10.0,0.3,13.0,0.43,1.0,0.03,12.0,0.38,127.0,4.04,163.0,5.21,35.0,2.85,46.0,3.79,2399.0,76.44,524.0,16.7,635.0,20.25,251.0,8.01,2286.0,72.85,8.0,0.25,8.0,0.25,1.0,0.03,11.0,0.35,85.0,2.72,101.0,3.23,27.0,2.24,37.0,3.0,7.0,0.22,2.0,0.07,1.0,0.05,0.0,0.01,7.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0,854.0,287.0,2969.0,10.0,14.0,1.0,12.0,132.0,171.0,32.0,43.0
8081000400,Colorado,Moffat County,1,4523,1725,0,60.0,1.33,1,1,1,0,0,1,16.8,65875.0,1,1,1,1,1,0,0,0,602.0,2302.0,602.0,325.0,1014.0,325.0,2302.0,50.9,1014.0,22.43,686.0,15.18,193.0,4.26,2066.0,45.68,9.0,0.19,7.0,0.16,0.0,0.0,13.0,0.29,207.0,4.58,446.0,9.87,39.0,2.28,148.0,8.56,602.0,13.31,325.0,7.19,194.0,4.28,38.0,0.84,541.0,11.95,4.0,0.08,0.0,0.0,0.0,0.0,1.0,0.02,57.0,1.26,180.0,3.99,7.0,0.39,38.0,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0,1287.0,483.0,3976.0,10.0,16.0,0.0,27.0,494.0,929.0,136.0,328.0
8081000500,Colorado,Moffat County,1,4526,1865,0,39.0,0.86,1,1,1,0,0,1,13.0,64676.0,1,1,1,1,1,0,0,0,1585.0,3399.0,1585.0,623.0,1442.0,623.0,3399.0,75.11,1442.0,31.86,958.0,21.17,302.0,6.68,3046.0,67.31,14.0,0.31,13.0,0.29,6.0,0.13,39.0,0.87,281.0,6.2,571.0,12.62,61.0,3.29,145.0,7.76,1585.0,35.03,623.0,13.78,473.0,10.45,140.0,3.09,1464.0,32.35,10.0,0.21,8.0,0.18,0.0,0.0,16.0,0.35,87.0,1.93,241.0,5.32,27.0,1.43,64.0,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.0,1214.0,426.0,3986.0,20.0,31.0,6.0,61.0,422.0,767.0,88.0,185.0
8081000600,Colorado,Moffat County,0,1608,656,0,3.0,0.19,1,1,0,0,0,1,17.4,56000.0,1,1,0,0,0,1,0,0,1227.0,1227.0,434.0,555.0,555.0,202.0,1608.0,100.0,707.0,43.95,378.0,23.51,258.0,16.04,1491.0,92.72,2.0,0.12,16.0,1.0,0.0,0.0,22.0,1.37,77.0,4.79,118.0,7.34,8.0,1.28,68.0,10.42,1608.0,100.0,707.0,43.95,378.0,23.51,258.0,16.04,1491.0,92.72,2.0,0.12,16.0,1.0,0.0,0.0,22.0,1.37,77.0,4.79,118.0,7.34,8.0,1.28,68.0,10.42,1227.0,76.3,555.0,34.52,285.0,17.73,212.0,13.16,1124.0,69.92,2.0,0.12,13.0,0.78,0.0,0.0,21.0,1.3,67.0,4.17,111.0,6.88,8.0,1.28,54.0,8.17,434.0,26.98,202.0,12.58,90.0,5.61,95.0,5.9,388.0,24.14,0.0,0.0,3.0,0.17,0.0,0.0,7.0,0.44,36.0,2.24,42.0,2.61,4.0,1.0,20.0,3.04,586.0,378.0,258.0,1491.0,2.0,16.0,0.0,22.0,77.0,118.0,6.0,55.0
8083941100,Colorado,Montezuma County,0,1588,508,0,24.0,1.51,1,1,0,0,0,1,27.3,32599.0,1,1,0,0,0,1,0,0,1487.0,1487.0,0.0,1004.0,1004.0,0.0,1588.0,100.0,1075.0,67.67,529.0,33.31,80.0,5.04,105.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,90.68,43.0,2.71,84.0,5.29,33.0,6.57,76.0,15.01,1588.0,100.0,1075.0,67.67,529.0,33.31,80.0,5.04,105.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,90.68,43.0,2.71,84.0,5.29,33.0,6.57,76.0,15.01,1487.0,93.63,1004.0,63.23,512.0,32.23,68.0,4.26,29.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1419.0,89.37,39.0,2.46,74.0,4.66,33.0,6.44,70.0,13.73,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,529.0,80.0,105.0,0.0,0.0,0.0,1440.0,43.0,84.0,37.0,89.0
8083969000,Colorado,Montezuma County,0,3380,1487,0,10.0,0.3,0,0,0,0,0,0,5.2,69722.0,0,0,0,0,0,0,0,0,120.0,120.0,14.0,34.0,34.0,4.0,2965.0,87.74,804.0,23.78,608.0,18.0,553.0,16.35,2751.0,81.39,7.0,0.21,4.0,0.12,4.0,0.12,68.0,2.01,131.0,3.89,226.0,6.7,7.0,0.5,71.0,4.78,2595.0,76.77,699.0,20.69,506.0,14.96,494.0,14.6,2429.0,71.86,5.0,0.14,3.0,0.1,3.0,0.1,55.0,1.62,100.0,2.96,178.0,5.27,5.0,0.34,62.0,4.19,120.0,3.56,34.0,1.01,21.0,0.63,29.0,0.85,115.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08,3.0,0.08,6.0,0.18,1.0,0.06,3.0,0.2,14.0,0.41,4.0,0.11,3.0,0.07,2.0,0.07,12.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.04,1.0,0.02,0.0,0.0,0.0,0.02,896.0,673.0,624.0,3136.0,7.0,4.0,5.0,71.0,157.0,257.0,10.0,80.0
8083969100,Colorado,Montezuma County,0,3156,1378,0,73.0,2.31,0,0,0,0,0,1,13.3,58897.0,0,0,0,0,0,0,0,0,28.0,28.0,,10.0,10.0,,2364.0,74.9,800.0,25.36,500.0,15.85,375.0,11.88,2170.0,68.75,4.0,0.13,11.0,0.34,0.0,0.0,75.0,2.38,104.0,3.3,175.0,5.54,14.0,1.02,123.0,8.91,1743.0,55.24,597.0,18.91,299.0,9.47,323.0,10.25,1661.0,52.63,3.0,0.09,7.0,0.22,0.0,0.0,31.0,0.99,41.0,1.31,82.0,2.6,11.0,0.77,93.0,6.77,28.0,0.9,10.0,0.3,1.0,0.04,2.0,0.08,26.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,0.0,3.0,0.08,0.0,0.02,2.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.0,667.0,544.0,2870.0,4.0,16.0,4.0,117.0,145.0,253.0,21.0,182.0
8083969200,Colorado,Montezuma County,0,2894,1202,0,0.0,0.0,1,1,0,0,0,1,16.9,58692.0,1,1,0,0,0,1,0,0,992.0,992.0,144.0,324.0,324.0,48.0,2894.0,100.0,864.0,29.84,607.0,20.97,469.0,16.21,2762.0,95.44,0.0,0.0,5.0,0.17,0.0,0.0,39.0,1.35,88.0,3.04,178.0,6.15,6.0,0.5,73.0,6.11,2894.0,100.0,864.0,29.84,607.0,20.97,469.0,16.21,2762.0,95.44,0.0,0.0,5.0,0.17,0.0,0.0,39.0,1.35,88.0,3.04,178.0,6.15,6.0,0.5,73.0,6.11,992.0,34.29,324.0,11.2,225.0,7.76,140.0,4.82,937.0,32.38,0.0,0.0,2.0,0.07,0.0,0.0,14.0,0.48,39.0,1.36,80.0,2.76,1.0,0.08,24.0,2.03,144.0,4.97,48.0,1.65,35.0,1.21,17.0,0.58,132.0,4.55,0.0,0.0,1.0,0.02,0.0,0.0,1.0,0.03,11.0,0.37,14.0,0.5,0.0,0.0,3.0,0.28,780.0,607.0,469.0,2762.0,0.0,5.0,0.0,39.0,88.0,178.0,7.0,72.0
8083969300,Colorado,Montezuma County,0,5754,2418,0,130.0,2.26,0,0,0,0,0,1,22.8,54154.0,0,0,0,0,0,0,0,0,,,,,,,4136.0,71.88,1304.0,22.65,931.0,16.17,860.0,14.94,3548.0,61.66,21.0,0.36,19.0,0.32,2.0,0.03,301.0,5.23,246.0,4.27,496.0,8.61,51.0,2.1,210.0,8.67,1959.0,34.05,395.0,6.87,414.0,7.2,407.0,7.08,1748.0,30.39,10.0,0.18,9.0,0.16,0.0,0.0,96.0,1.68,95.0,1.65,202.0,3.51,21.0,0.87,100.0,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.0,1311.0,1158.0,4947.0,26.0,32.0,2.0,391.0,356.0,712.0,44.0,283.0
8083969400,Colorado,Montezuma County,1,3911,1657,0,0.0,0.0,1,1,1,0,0,1,25.9,36337.0,1,1,1,1,1,0,0,0,1013.0,2890.0,1013.0,486.0,1610.0,486.0,2890.0,73.89,1610.0,41.17,802.0,20.51,404.0,10.34,2057.0,52.6,7.0,0.18,39.0,1.0,0.0,0.0,495.0,12.65,292.0,7.46,572.0,14.62,77.0,4.67,364.0,21.99,1013.0,25.89,486.0,12.42,282.0,7.22,167.0,4.28,759.0,19.39,2.0,0.05,18.0,0.46,0.0,0.0,142.0,3.62,92.0,2.36,184.0,4.72,37.0,2.25,122.0,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.0,1071.0,581.0,2856.0,11.0,48.0,0.0,629.0,367.0,730.0,87.0,498.0
8083969600,Colorado,Montezuma County,0,4852,1891,0,0.0,0.0,0,0,0,0,0,1,6.5,67269.0,0,0,0,0,0,0,0,0,39.0,39.0,,9.0,9.0,,4852.0,100.0,1380.0,28.45,1141.0,23.52,813.0,16.76,4028.0,83.02,10.0,0.21,16.0,0.33,2.0,0.04,441.0,9.09,355.0,7.32,604.0,12.45,49.0,2.59,157.0,8.31,4810.0,99.14,1362.0,28.08,1133.0,23.36,804.0,16.58,3988.0,82.2,10.0,0.21,16.0,0.32,2.0,0.04,441.0,9.09,354.0,7.29,601.0,12.39,48.0,2.56,156.0,8.23,39.0,0.81,9.0,0.19,12.0,0.25,4.0,0.08,34.0,0.7,0.0,0.0,0.0,0.01,0.0,0.0,5.0,0.1,0.0,0.0,7.0,0.14,0.0,0.02,1.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.0,1141.0,813.0,4028.0,10.0,16.0,2.0,441.0,355.0,604.0,49.0,160.0
8085966100,Colorado,Montrose County,0,2749,1214,0,0.0,0.0,0,0,0,0,0,1,10.7,58125.0,0,0,0,0,0,0,0,0,279.0,279.0,193.0,88.0,88.0,62.0,1944.0,70.73,477.0,17.34,454.0,16.51,355.0,12.91,1879.0,68.36,3.0,0.13,2.0,0.09,0.0,0.0,18.0,0.65,41.0,1.5,100.0,3.63,38.0,3.11,65.0,5.34,1479.0,53.8,335.0,12.2,330.0,12.02,271.0,9.85,1434.0,52.18,2.0,0.07,1.0,0.04,0.0,0.0,12.0,0.43,30.0,1.08,77.0,2.79,28.0,2.29,49.0,4.06,279.0,10.17,88.0,3.2,52.0,1.9,68.0,2.46,269.0,9.79,2.0,0.07,0.0,0.0,0.0,0.0,1.0,0.05,7.0,0.26,28.0,1.02,7.0,0.54,10.0,0.79,193.0,7.01,62.0,2.26,33.0,1.22,49.0,1.79,185.0,6.72,2.0,0.06,0.0,0.0,0.0,0.0,1.0,0.02,6.0,0.22,27.0,0.98,4.0,0.0,6.0,0.52,581.0,647.0,520.0,2661.0,6.0,3.0,0.0,22.0,57.0,139.0,48.0,81.0
8085966201,Colorado,Montrose County,0,2906,1108,0,0.0,0.0,1,1,0,0,0,1,10.0,64000.0,1,1,0,0,0,1,0,0,610.0,610.0,1.0,210.0,210.0,0.0,2906.0,100.0,938.0,32.27,705.0,24.26,483.0,16.62,2513.0,86.48,9.0,0.31,16.0,0.55,4.0,0.14,27.0,0.93,337.0,11.6,486.0,16.72,0.0,0.0,112.0,10.07,2906.0,100.0,938.0,32.27,705.0,24.26,483.0,16.62,2513.0,86.48,9.0,0.31,16.0,0.55,4.0,0.14,27.0,0.93,337.0,11.6,486.0,16.72,0.0,0.0,112.0,10.07,610.0,20.99,210.0,7.24,148.0,5.1,101.0,3.49,523.0,17.99,1.0,0.04,6.0,0.21,1.0,0.02,14.0,0.49,65.0,2.25,113.0,3.89,0.0,0.0,23.0,2.1,1.0,0.04,0.0,0.02,0.0,0.0,1.0,0.03,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,771.0,705.0,483.0,2513.0,9.0,16.0,4.0,27.0,337.0,486.0,0.0,113.0
8085966202,Colorado,Montrose County,0,4426,1513,0,86.0,1.94,0,0,0,0,0,1,20.7,52648.0,0,0,0,0,0,0,0,0,388.0,388.0,0.0,180.0,180.0,0.0,4426.0,100.0,1891.0,42.74,1277.0,28.85,607.0,13.71,3432.0,77.54,12.0,0.27,17.0,0.38,1.0,0.02,45.0,1.02,919.0,20.76,1408.0,31.81,86.0,5.69,194.0,12.82,4426.0,100.0,1891.0,42.74,1277.0,28.85,607.0,13.71,3432.0,77.54,12.0,0.27,17.0,0.38,1.0,0.02,45.0,1.02,919.0,20.76,1408.0,31.81,86.0,5.69,194.0,12.82,388.0,8.77,180.0,4.07,98.0,2.22,81.0,1.83,324.0,7.32,0.0,0.01,1.0,0.02,0.0,0.0,0.0,0.0,63.0,1.42,78.0,1.75,7.0,0.44,20.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.0,1277.0,607.0,3432.0,12.0,17.0,1.0,45.0,919.0,1408.0,89.0,209.0
8085966300,Colorado,Montrose County,1,6205,2555,0,161.0,2.59,1,1,1,0,0,1,27.3,45994.0,1,1,1,1,1,0,0,0,1447.0,3417.0,1447.0,690.0,1583.0,690.0,3417.0,55.07,1583.0,25.52,942.0,15.19,436.0,7.03,2810.0,45.28,9.0,0.14,20.0,0.32,0.0,0.0,44.0,0.71,535.0,8.62,1166.0,18.79,54.0,2.1,307.0,12.01,1447.0,23.32,690.0,11.13,453.0,7.3,171.0,2.75,1192.0,19.21,2.0,0.04,9.0,0.15,0.0,0.0,17.0,0.28,227.0,3.65,531.0,8.57,16.0,0.61,117.0,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667.0,1559.0,777.0,5004.0,30.0,43.0,3.0,110.0,1015.0,2045.0,194.0,618.0
